Date,Close,GDP,Inflation,Interest Rate,VIX,Stock_Returns
2023-05-23,694.4249877929688,5.9,4.418604651,6.5,16.0975,-0.016290682719638627
2023-05-24,718.0,5.9,4.418604651,6.5,16.0975,0.033948968746009056
2023-05-25,728.0750122070312,5.9,4.418604651,6.5,16.0975,0.014032050427620124
2023-05-26,730.5999755859375,5.9,4.418604651,6.5,16.0975,0.0034679989514436738
2023-05-29,735.625,5.9,4.418604651,6.5,16.0975,0.006877942214592148
2023-05-30,729.9249877929688,5.9,4.418604651,6.5,16.0975,-0.0077485297631690875
2023-05-31,720.9500122070312,5.9,4.418604651,6.5,16.0975,-0.012295750571678088
2023-06-01,722.0,6.0,5.572755418,6.5,15.3025,0.001456394722505694
2023-06-02,720.75,6.0,5.572755418,6.5,15.3025,-0.0017313019390581275
2023-06-05,720.6500244140625,6.0,5.572755418,6.5,15.3025,-0.00013871049037461614
2023-06-06,725.5250244140625,6.0,5.572755418,6.5,15.3025,0.006764726059592885
2023-06-07,733.7750244140625,6.0,5.572755418,6.5,15.3025,0.011371075734655456
2023-06-08,730.0,6.0,5.572755418,6.5,15.3025,-0.0051446619037993635
2023-06-09,729.0750122070312,6.0,5.572755418,6.5,15.3025,-0.0012671065657106073
2023-06-12,744.4249877929688,6.0,5.572755418,6.5,15.3025,0.021054041530610856
2023-06-13,759.2000122070312,6.0,5.572755418,6.5,15.3025,0.019847566452419363
2023-06-14,769.0999755859375,6.0,5.572755418,6.5,15.3025,0.01303999370353881
2023-06-15,762.9749755859375,6.0,5.572755418,6.5,15.3025,-0.007963854107957413
2023-06-16,764.8250122070312,6.0,5.572755418,6.5,15.3025,0.0024247671028436724
2023-06-19,762.5999755859375,6.0,5.572755418,6.5,15.3025,-0.002909210061884604
2023-06-20,790.2000122070312,6.0,5.572755418,6.5,15.3025,0.03619202400300048
2023-06-21,800.2999877929688,6.0,5.572755418,6.5,15.3025,0.01278154319148661
2023-06-22,794.0499877929688,6.0,5.572755418,6.5,15.3025,-0.007809571529840964
2023-06-23,785.8499755859375,6.0,5.572755418,6.5,15.3025,-0.010326821148657017
2023-06-26,786.5,6.0,5.572755418,6.5,15.3025,0.0008271609521623979
2023-06-27,779.4500122070312,6.0,5.572755418,6.5,15.3025,-0.008963747988517179
2023-06-28,768.2999877929688,6.0,5.572755418,6.5,15.3025,-0.014304989722805916
2023-06-30,767.0999755859375,6.0,5.572755418,6.5,15.3025,-0.0015619057999446406
2023-07-03,767.3499755859375,5.8,7.544264819,6.5,15.305,0.0003259027609916476
2023-07-04,774.7999877929688,5.8,7.544264819,6.5,15.305,0.009708754081007909
2023-07-05,788.4000244140625,5.8,7.544264819,6.5,15.305,0.017552964423545925
2023-07-06,790.2000122070312,5.8,7.544264819,6.5,15.305,0.002283089468834598
2023-07-07,790.2999877929688,5.8,7.544264819,6.5,15.305,0.00012651934243623764
2023-07-10,790.4000244140625,5.8,7.544264819,6.5,15.305,0.00012658056768177772
2023-07-11,790.75,5.8,7.544264819,6.5,15.305,0.00044278286326848715
2023-07-12,784.3499755859375,5.8,7.544264819,6.5,15.305,-0.008093612916930115
2023-07-13,795.2000122070312,5.8,7.544264819,6.5,15.305,0.013833157338965174
2023-07-14,793.75,5.8,7.544264819,6.5,15.305,-0.001823455966765919
2023-07-17,792.1500244140625,5.8,7.544264819,6.5,15.305,-0.002015717273622042
2023-07-18,789.5499877929688,5.8,7.544264819,6.5,15.305,-0.0032822527816204206
2023-07-19,793.8499755859375,5.8,7.544264819,6.5,15.305,0.005446124829902921
2023-07-20,791.3499755859375,5.8,7.544264819,6.5,15.305,-0.003149209645254114
2023-07-21,790.3499755859375,5.8,7.544264819,6.5,15.305,-0.0012636633990663615
2023-07-24,785.2999877929688,5.8,7.544264819,6.5,15.305,-0.006389558991540256
2023-07-25,775.6500244140625,5.8,7.544264819,6.5,15.305,-0.012288251023697128
2023-07-26,779.75,5.8,7.544264819,6.5,15.305,0.005285857612181033
2023-07-27,767.5,5.8,7.544264819,6.5,15.305,-0.01571016351394683
2023-07-28,764.25,5.8,7.544264819,6.5,15.305,-0.004234527687296374
2023-07-31,783.5999755859375,5.8,7.544264819,6.5,15.305,0.025318908192263567
2023-08-01,784.1500244140625,6.1,6.912442396,6.5,14.625,0.0007019510531680595
2023-08-02,774.9500122070312,6.1,6.912442396,6.5,14.625,-0.011732464350690752
2023-08-03,769.0499877929688,6.1,6.912442396,6.5,14.625,-0.007613425796664575
2023-08-04,762.4500122070312,6.1,6.912442396,6.5,14.625,-0.008581985164421102
2023-08-07,735.7999877929688,6.1,6.912442396,6.5,14.625,-0.034953143140387444
2023-08-08,736.2000122070312,6.1,6.912442396,6.5,14.625,0.000543659174638389
2023-08-09,745.4500122070312,6.1,6.912442396,6.5,14.625,0.012564520302396742
2023-08-10,749.5,6.1,6.912442396,6.5,14.625,0.005432943492720721
2023-08-11,742.1500244140625,6.1,6.912442396,6.5,14.625,-0.009806505117995301
2023-08-14,741.3499755859375,6.1,6.912442396,6.5,14.625,-0.0010780149589789678
2023-08-16,743.2000122070312,6.1,6.912442396,6.5,14.625,0.002495496974464162
2023-08-17,744.3499755859375,6.1,6.912442396,6.5,14.625,0.0015473134553527501
2023-08-18,747.6500244140625,6.1,6.912442396,6.5,14.625,0.004433464010699106
2023-08-21,746.2999877929688,6.1,6.912442396,6.5,14.625,-0.001805706650182759
2023-08-22,737.0499877929688,6.1,6.912442396,6.5,14.625,-0.012394479634597055
2023-08-23,737.5999755859375,6.1,6.912442396,6.5,14.625,0.0007462014816872475
2023-08-24,729.4500122070312,6.1,6.912442396,6.5,14.625,-0.011049299957517023
2023-08-25,704.7000122070312,6.1,6.912442396,6.5,14.625,-0.03392967247353407
2023-08-28,727.0,6.1,6.912442396,6.5,14.625,0.03164465362094715
2023-08-29,735.25,6.1,6.912442396,6.5,14.625,0.011348005502063163
2023-08-30,740.75,6.1,6.912442396,6.5,14.625,0.007480448826929553
2023-08-31,740.4500122070312,6.1,6.912442396,6.5,14.625,-0.00040497845827713874
2023-09-01,745.25,5.7,5.02,6.5,15.205,0.006482527805842908
2023-09-04,741.5,5.7,5.02,6.5,15.205,-0.005031868500503189
2023-09-05,742.0,5.7,5.02,6.5,15.205,0.0006743088334457692
2023-09-06,751.25,5.7,5.02,6.5,15.205,0.012466307277628097
2023-09-07,793.0499877929688,5.7,5.02,6.5,15.205,0.05564058275270378
2023-09-08,807.0999755859375,5.7,5.02,6.5,15.205,0.017716396203560025
2023-09-11,807.4500122070312,5.7,5.02,6.5,15.205,0.00043369673111381957
2023-09-12,782.1500244140625,5.7,5.02,6.5,15.205,-0.03133319389495759
2023-09-13,795.8499755859375,5.7,5.02,6.5,15.205,0.01751575879849665
2023-09-14,787.0499877929688,5.7,5.02,6.5,15.205,-0.011057345056132983
2023-09-15,794.7000122070312,5.7,5.02,6.5,15.205,0.009719871078982534
2023-09-18,800.0499877929688,5.7,5.02,6.5,15.205,0.0067320693390700015
2023-09-20,907.2999877929688,5.7,5.02,6.5,15.205,0.13405412366277458
2023-09-21,890.5999755859375,5.7,5.02,6.5,15.205,-0.01840627403473738
2023-09-22,894.2999877929688,5.7,5.02,6.5,15.205,0.0041545164029417325
2023-09-25,911.7000122070312,5.7,5.02,6.5,15.205,0.019456585767158252
2023-09-26,896.1500244140625,5.7,5.02,6.5,15.205,-0.017056035521295643
2023-09-27,888.2000122070312,5.7,5.02,6.5,15.205,-0.008871296089323022
2023-09-28,894.6500244140625,5.7,5.02,6.5,15.205,0.007261891599172676
2023-09-29,875.2000122070312,5.7,5.02,6.5,15.205,-0.021740358437669194
2023-10-03,885.4000244140625,5.5,4.87,6.5,14.425,0.011654492761385304
2023-10-04,882.7999877929688,5.5,4.87,6.5,14.425,-0.0029365671441159424
2023-10-05,876.75,5.5,4.87,6.5,14.425,-0.00685318064864715
2023-10-06,872.4000244140625,5.5,4.87,6.5,14.425,-0.004961477714214402
2023-10-09,868.2999877929688,5.5,4.87,6.5,14.425,-0.004699720892199055
2023-10-10,865.5499877929688,5.5,4.87,6.5,14.425,-0.0031671081868720474
2023-10-11,882.25,5.5,4.87,6.5,14.425,0.019294104838027737
2023-10-12,878.6500244140625,5.5,4.87,6.5,14.425,-0.004080448383040558
2023-10-13,873.4500122070312,5.5,4.87,6.5,14.425,-0.0059181836482608
2023-10-16,889.4000244140625,5.5,4.87,6.5,14.425,0.01826093306327725
2023-10-17,911.25,5.5,4.87,6.5,14.425,0.024567095779351122
2023-10-18,944.3499755859375,5.5,4.87,6.5,14.425,0.03632370434670773
2023-10-19,944.25,5.5,4.87,6.5,14.425,-0.00010586709220328228
2023-10-20,919.2999877929688,5.5,4.87,6.5,14.425,-0.026423100033922453
2023-10-23,883.0,5.5,4.87,6.5,14.425,-0.03948655311104354
2023-10-25,889.8499755859375,5.5,4.87,6.5,14.425,0.007757616745116103
2023-10-26,862.25,5.5,4.87,6.5,14.425,-0.031016436863712693
2023-10-27,863.3499755859375,5.5,4.87,6.5,14.425,0.0012757037818933448
2023-10-30,872.2000122070312,5.5,4.87,6.5,14.425,0.010250810067015337
2023-10-31,884.6500244140625,5.5,4.87,6.5,14.425,0.014274262821353911
2023-11-01,934.2999877929688,5.3,5.55,6.5,14.7,0.056123847859260945
2023-11-02,927.1500244140625,5.3,5.55,6.5,14.7,-0.007652749087363353
2023-11-03,971.7000122070312,5.3,5.55,6.5,14.7,0.0480504628375793
2023-11-06,967.0,5.3,5.55,6.5,14.7,-0.004836896313663797
2023-11-07,957.75,5.3,5.55,6.5,14.7,-0.0095656670113754
2023-11-08,943.9000244140625,5.3,5.55,6.5,14.7,-0.014460950755351032
2023-11-09,921.7999877929688,5.3,5.55,6.5,14.7,-0.02341353538454738
2023-11-10,950.0,5.3,5.55,6.5,14.7,0.030592333022860574
2023-11-13,959.7000122070312,5.3,5.55,6.5,14.7,0.010210539165296018
2023-11-15,967.0999755859375,5.3,5.55,6.5,14.7,0.007710704683527636
2023-11-16,967.8499755859375,5.3,5.55,6.5,14.7,0.0007755144441459194
2023-11-17,969.6500244140625,5.3,5.55,6.5,14.7,0.0018598428202007966
2023-11-20,980.6500244140625,5.3,5.55,6.5,14.7,0.01134429920387725
2023-11-21,987.0499877929688,5.3,5.55,6.5,14.7,0.006526246081246079
2023-11-22,975.2999877929688,5.3,5.55,6.5,14.7,-0.011904159004421655
2023-11-23,976.8499755859375,5.3,5.55,6.5,14.7,0.0015892420920420314
2023-11-24,1009.900024414062,5.3,5.55,6.5,14.7,0.03383329032516014
2023-11-28,998.9500122070312,5.3,5.55,6.5,14.7,-0.010842669514127379
2023-11-29,986.0999755859375,5.3,5.55,6.5,14.7,-0.012863543184411741
2023-11-30,1001.849975585938,5.3,5.55,6.5,14.7,0.015972011347674897
2023-12-01,989.0,5.6,5.69,6.5,14.3725,-0.012826247341496955
2023-12-04,991.9500122070312,5.6,5.69,6.5,14.3725,0.0029828232629234286
2023-12-05,1024.699951171875,5.6,5.69,6.5,14.3725,0.03301571506811829
2023-12-06,1005.75,5.6,5.69,6.5,14.3725,-0.01849317075715995
2023-12-07,1012.200012207031,5.6,5.69,6.5,14.3725,0.006413136671171715
2023-12-08,1005.25,5.6,5.69,6.5,14.3725,-0.00686624394706048
2023-12-11,997.6500244140625,5.6,5.69,6.5,14.3725,-0.007560284094441649
2023-12-12,996.0,5.6,5.69,6.5,14.3725,-0.0016539110646858202
2023-12-13,1004.299987792969,5.6,5.69,6.5,14.3725,0.008333321077278022
2023-12-14,994.0999755859375,5.6,5.69,6.5,14.3725,-0.010156340068714798
2023-12-15,968.5499877929688,5.6,5.69,6.5,14.3725,-0.025701628025802115
2023-12-18,964.0999755859375,5.6,5.69,6.5,14.3725,-0.0045945095897130805
2023-12-19,948.3499755859375,5.6,5.69,6.5,14.3725,-0.016336480031988176
2023-12-20,924.0999755859375,5.6,5.69,6.5,14.3725,-0.02557072876499744
2023-12-21,928.8499755859375,5.6,5.69,6.5,14.3725,0.0051401364846788145
2023-12-22,951.25,5.6,5.69,6.5,14.3725,0.02411586908847374
2023-12-26,946.9500122070312,5.6,5.69,6.5,14.3725,-0.004520355104303597
2023-12-27,950.0499877929688,5.6,5.69,6.5,14.3725,0.003273642268309951
2023-12-28,947.5499877929688,5.6,5.69,6.5,14.3725,-0.0026314404843135186
2023-12-29,947.0,5.6,5.69,6.5,14.3725,-0.0005804314284777456
2024-01-01,948.7999877929688,6.2,5.1,6.5,14.45,0.0019007262861339136
2024-01-02,951.0999755859375,6.2,5.1,6.5,14.45,0.002424101836593362
2024-01-03,941.75,6.2,5.1,6.5,14.45,-0.009830696904578606
2024-01-04,935.6500244140625,6.2,5.1,6.5,14.45,-0.006477276969405366
2024-01-05,944.0,6.2,5.1,6.5,14.45,0.008924250914402077
2024-01-08,952.5999755859375,6.2,5.1,6.5,14.45,0.009110143629171175
2024-01-09,966.9000244140625,6.2,5.1,6.5,14.45,0.015011598986583108
2024-01-10,969.9500122070312,6.2,5.1,6.5,14.45,0.003154398299676453
2024-01-11,996.0,6.2,5.1,6.5,14.45,0.02685704156412605
2024-01-12,1022.25,6.2,5.1,6.5,14.45,0.026355421686746983
2024-01-15,1062.349975585938,6.2,5.1,6.5,14.45,0.03922717103050921
2024-01-16,1051.199951171875,6.2,5.1,6.5,14.45,-0.010495622601123689
2024-01-17,1061.75,6.2,5.1,6.5,14.45,0.010036196078932358
2024-01-18,1049.25,6.2,5.1,6.5,14.45,-0.011773016246762413
2024-01-19,1073.550048828125,6.2,5.1,6.5,14.45,0.023159446107338555
2024-01-23,1068.099975585938,6.2,5.1,6.5,14.45,-0.005076682962416368
2024-01-24,1086.599975585938,6.2,5.1,6.5,14.45,0.0173204760068002
2024-01-25,1060.400024414062,6.2,5.1,6.5,14.45,-0.02411186431119494
2024-01-29,1078.900024414062,6.2,5.1,6.5,14.45,0.017446246297686097
2024-01-30,1100.199951171875,6.2,5.1,6.5,14.45,0.01974226181835581
2024-01-31,1139.5,6.2,5.1,6.5,14.45,0.035720824006822305
2024-02-01,1184.849975585938,6.3,5.09,6.5,14.5275,0.039798135661200496
2024-02-02,1188.5,6.3,5.09,6.5,14.5275,0.0030805793891812705
2024-02-05,1168.0,6.3,5.09,6.5,14.5275,-0.01724863273033239
2024-02-06,1160.449951171875,6.3,5.09,6.5,14.5275,-0.006464082900791923
2024-02-07,1168.699951171875,6.3,5.09,6.5,14.5275,0.007109311342267555
2024-02-08,1153.75,6.3,5.09,6.5,14.5275,-0.012791949855807228
2024-02-09,1165.949951171875,6.3,5.09,6.5,14.5275,0.010574172196641474
2024-02-12,1151.550048828125,6.3,5.09,6.5,14.5275,-0.012350360604481248
2024-02-13,1205.349975585938,6.3,5.09,6.5,14.5275,0.04671957316363495
2024-02-14,1192.050048828125,6.3,5.09,6.5,14.5275,-0.011034078920811097
2024-02-15,1233.650024414062,6.3,5.09,6.5,14.5275,0.03489784311223598
2024-02-16,1236.25,6.3,5.09,6.5,14.5275,0.002107547144234001
2024-02-19,1269.650024414062,6.3,5.09,6.5,14.5275,0.02701720882836156
2024-02-20,1286.599975585938,6.3,5.09,6.5,14.5275,0.013350097149565476
2024-02-21,1271.550048828125,6.3,5.09,6.5,14.5275,-0.011697440574689133
2024-02-22,1277.599975585938,6.3,5.09,6.5,14.5275,0.004757914769763616
2024-02-23,1293.75,6.3,5.09,6.5,14.5275,0.012640908518063432
2024-02-26,1256.349975585938,6.3,5.09,6.5,14.5275,-0.02890823143115906
2024-02-27,1292.699951171875,6.3,5.09,6.5,14.5275,0.028933001386802326
2024-02-28,1292.0,6.3,5.09,6.5,14.5275,-0.0005414645302960208
2024-02-29,1270.25,6.3,5.09,6.5,14.5275,-0.016834365325077427
2024-03-01,1308.050048828125,6.0,4.85,6.5,14.14,0.029757960108738546
2024-03-04,1316.25,6.0,4.85,6.5,14.14,0.0062688359510565395
2024-03-05,1290.550048828125,6.0,4.85,6.5,14.14,-0.019525129095441573
2024-03-06,1258.699951171875,6.0,4.85,6.5,14.14,-0.02467947499221068
2024-03-07,1323.900024414062,6.0,4.85,6.5,14.14,0.051799535847669276
2024-03-11,1325.849975585938,6.0,4.85,6.5,14.14,0.0014728840062820936
2024-03-12,1309.25,6.0,4.85,6.5,14.14,-0.012520251832113805
2024-03-13,1266.800048828125,6.0,4.85,6.5,14.14,-0.032423105726083645
2024-03-14,1260.75,6.0,4.85,6.5,14.14,-0.004775851432687994
2024-03-15,1280.0,6.0,4.85,6.5,14.14,0.015268689272258662
2024-03-18,1285.550048828125,6.0,4.85,6.5,14.14,0.004335975646972745
2024-03-19,1276.650024414062,6.0,4.85,6.5,14.14,-0.00692312556961594
2024-03-20,1231.599975585938,6.0,4.85,6.5,14.14,-0.03528770451306773
2024-03-21,1247.25,6.0,4.85,6.5,14.14,0.012707067817711248
2024-03-22,1241.300048828125,6.0,4.85,6.5,14.14,-0.00477045594056924
2024-03-26,1265.449951171875,6.0,4.85,6.5,14.14,0.019455330213310917
2024-03-27,1301.0,6.0,4.85,6.5,14.14,0.02809281299130295
2024-03-28,1273.699951171875,6.0,4.85,6.5,14.14,-0.020983896101556487
2024-04-01,1276.900024414062,6.1,4.83,6.5,14.1075,0.0025124231489863647
2024-04-02,1310.800048828125,6.1,4.83,6.5,14.1075,0.026548691178558625
2024-04-03,1348.25,6.1,4.83,6.5,14.1075,0.028570300409552107
2024-04-04,1348.300048828125,6.1,4.83,6.5,14.1075,3.712132625621756e-05
2024-04-05,1363.349975585938,6.1,4.83,6.5,14.1075,0.01116214953110295
2024-04-08,1407.25,6.1,4.83,6.5,14.1075,0.03220011383738419
2024-04-09,1399.849975585938,6.1,4.83,6.5,14.1075,-0.005258500205409189
2024-04-10,1419.599975585938,6.1,4.83,6.5,14.1075,0.014108654744757976
2024-04-12,1383.75,6.1,4.83,6.5,14.1075,-0.02525357579774612
2024-04-15,1367.0,6.1,4.83,6.5,14.1075,-0.012104787714543819
2024-04-16,1393.900024414062,6.1,4.83,6.5,14.1075,0.019678145145619608
2024-04-18,1404.900024414062,6.1,4.83,6.5,14.1075,0.007891527231032258
2024-04-19,1422.449951171875,6.1,4.83,6.5,14.1075,0.012491939962156806
2024-04-22,1456.300048828125,6.1,4.83,6.5,14.1075,0.023797039486952
2024-04-23,1457.550048828125,6.1,4.83,6.5,14.1075,0.0008583395990446885
2024-04-24,1444.800048828125,6.1,4.83,6.5,14.1075,-0.008747555536944396
2024-04-25,1464.650024414062,6.1,4.83,6.5,14.1075,0.013738908440678266
2024-04-26,1455.5,6.1,4.83,6.5,14.1075,-0.006247242864535152
2024-04-29,1473.099975585938,6.1,4.83,6.5,14.1075,0.012092047808957673
2024-04-30,1496.150024414062,6.1,4.83,6.5,14.1075,0.015647307861067494
2024-05-02,1470.599975585938,5.9,4.75,6.5,13.7775,-0.01707719707997213
2024-05-03,1447.900024414062,5.9,4.75,6.5,13.7775,-0.015435843566386165
2024-05-06,1446.849975585938,5.9,4.75,6.5,13.7775,-0.0007252219147858563
2024-05-07,1444.349975585938,5.9,4.75,6.5,13.7775,-0.0017278916557935675
2024-05-08,1434.900024414062,5.9,4.75,6.5,13.7775,-0.006542701790846928
2024-05-09,1387.5,5.9,4.75,6.5,13.7775,-0.0330336773347103
2024-05-10,1415.449951171875,5.9,4.75,6.5,13.7775,0.0201441089527028
2024-05-13,1421.199951171875,5.9,4.75,6.5,13.7775,0.004062312478967822
2024-05-14,1494.25,5.9,4.75,6.5,13.7775,0.05140026128476172
2024-05-15,1487.400024414062,5.9,4.75,6.5,13.7775,-0.004584223246403174
2024-05-16,1569.75,5.9,4.75,6.5,13.7775,0.05536504923642083
2024-05-17,1583.099975585938,5.9,4.75,6.5,13.7775,0.008504523386486884
2024-05-21,1577.650024414062,5.9,4.75,6.5,13.7775,-0.0034425818052702395
2024-05-22,1529.5,5.9,4.75,6.5,13.7775,-0.03052009233286379
2024-05-23,1525.599975585938,5.9,4.75,6.5,13.7775,-0.002549868855222015
